time;velocity
1,138524;-0,0001038826
1,14982;-0,0001044941
1,14982;0
1,173884;-0,0001987767
1,185604;-9,771943E-05
1,185604;0
1,198282;-9,74071E-05
1,210788;-9,856343E-05
1,223538;-9,292722E-05
1,234622;-9,817124E-05
1,248232;-9,813905E-05
1,248232;0
1,264822;-0,0001228797
1,28161;-0,0001716459
1,28161;0
1,304175;-3,019094E-05
1,318101;0
1,32326;0
1,334464;-0,0004625607
1,345616;-0,0001093316
1,356861;-0,0001021361
1,368201;-0,0001090002
1,380955;-0,0001094127
1,391419;-0,0001083076
1,403416;-0,0001071525
1,414695;-0,0001036453
1,425768;-0,0001075554
1,437343;-0,0001076102
1,449354;-0,0001026011
1,460104;-9,976268E-05
1,460104;0
1,484773;-0,0003092897
1,484773;0
1,504537;-0,0001098239
1,515571;-0,0001079285
1,5272;-0,0001070583
1,538763;-0,0001073289
1,550398;-0,0001094413
1,562012;-0,0001119256
1,573562;-0,0001118314
1,586356;-0,0001120388
1,596827;-0,0001118171
1,608462;-0,0001102507
1,608462;0
1,623078;-0,0001077962
1,623078;0
1,648567;-0,0003144443
1,648567;0
1,648567;0
1,648567;0
1,648567;0
1,698092;-0,0003280151
1,698092;0
1,698092;0
1,698092;0
1,698092;0
1,757359;-0,0005113244
1,770392;-0,000189631
1,770392;0
1,787337;-9,494543E-05
1,787337;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,813744;0
1,917849;-0,0006857467
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
1,917849;0
2,251182;0
2,251182;0
2,274199;0
2,274199;0
2,29644;0
2,29644;0
2,318785;0
2,318785;0
2,340724;0
2,340724;0
2,36367;0
2,36367;0
2,386528;0
2,386528;0
2,386528;0
2,409554;0
2,409554;0
2,43561;0
2,43561;0
2,453753;0
2,453753;0
2,476975;0
2,476975;0
2,498706;0
2,498706;0
2,520515;0
2,520515;0
2,542789;0
2,542789;0
2,565367;0
2,565367;0
2,587721;0
2,587721;0
2,609695;0
2,609695;0
2,632059;0
2,632059;0
2,654349;0
2,654349;0
2,677955;0
2,677955;0
2,69888;0
2,69888;0
2,721455;0
2,721455;0
2,743789;0
2,743789;0
2,765608;0
2,765608;0
2,787542;0
2,787542;0
2,809639;0
2,820105;0
2,832034;0
2,842427;0
2,853538;0
2,864751;0
2,87677;0
2,887001;0
2,908715;0
2,91986;0
2,91986;0
2,931139;0
2,942224;0
2,953387;0
2,964587;0
2,975811;0
2,986896;0
2,998777;0
3,009056;0
3,020386;0
3,031771;0
3,042568;0
3,053718;0
3,065075;0
3,077192;0
3,087049;0
3,098286;0
3,109367;0
3,12031;0
3,131735;0
3,142794;0
3,153929;0
3,16504;0
3,176193;0
3,187263;0
3,201574;0
3,216251;0
3,227067;0
3,238978;0
3,249453;0
3,260461;0
3,27155;0
3,283536;0
3,293735;0
3,304942;0
3,316028;0
3,327138;0
3,338403;0
3,34941;0
3,360443;0
3,371657;0
3,382814;0
3,393862;0
3,405012;0
3,416065;0
3,427372;0
3,438382;0
3,449598;0
3,460621;0
3,471801;0
3,484204;0
3,494238;0
3,50522;0
3,516228;0
3,527368;0
3,53852;0
3,54972;0
3,560802;0
3,57189;0
3,582955;0
3,59395;0
3,605073;0
3,616075;0
3,627235;0
3,638228;0
3,649384;0
3,66006;0
3,671157;0
3,6821;0
3,694737;0
3,704319;0
3,715637;0
3,726785;0
3,73796;0
3,749273;0
3,760233;0
3,771414;0
3,782565;0
3,793724;0
3,805029;0
3,816129;0
3,827204;0
3,838327;0
3,84938;0
3,860583;0
3,871488;0
3,882705;0
3,895058;0
3,904737;0
3,91587;0
3,926903;0
3,937999;0
3,949067;0
3,960369;0
3,971312;0
3,982378;0
3,993445;0
4,004549;0
4,015634;0
4,026743;0
4,037832;0
4,049093;0
4,060345;0
4,071452;0
4,082398;0
4,093599;0
4,106232;0
4,115875;0
4,126829;0
4,137988;0
4,149068;0
4,160162;0
4,171512;0
4,1826;0
4,193735;0
4,204837;0
4,216059;0
4,227153;0
4,238267;0
4,24939;0
4,260417;0
4,271618;0
4,282644;0
4,293863;0
4,306028;0
4,315949;0
4,327263;0
4,338385;0
4,349475;0
4,361187;0
4,371498;0
4,382342;0
4,393407;0
4,404488;0
4,4155;0
4,426611;0
4,43767;0
4,448905;0
4,459834;0
4,470954;0
4,482113;0
4,493325;0
4,504614;0
4,516809;0
4,526635;0
4,537888;0
4,54902;0
4,56018;0
4,571133;0
4,582302;0
4,593115;0
4,6045;0
4,615376;0
4,62641;0
4,637581;0
4,648804;0
4,65996;0
4,670959;0
4,682099;0
4,693224;0
4,704449;0
4,715747;0
4,728365;0
4,737909;0
4,749155;0
4,760201;0
4,771295;0
4,782607;0
4,79152;0
4,808247;0
4,808247;0
4,808247;0
4,832864;0
4,832864;0
4,861401;0
4,861401;0
4,878586;0
4,897413;0
4,897413;0
4,910794;0
4,910794;0
4,932142;0
4,932142;0
4,954473;0
4,971384;0
4,971384;0
4,993247;0
4,993247;0
5,015499;0
5,015499;0
5,037685;0
5,037685;0
5,059976;0
5,059976;0
5,082177;0
5,082177;0
5,104417;0
5,104417;0
5,126591;0
5,126591;0
5,148827;0
5,148827;0
5,171912;0
5,171912;0
5,193242;0
5,193242;0
5,215464;0
5,215464;0
5,237638;0
5,237638;0
5,260461;0
5,260461;0
5,282094;0
5,282094;0
5,304299;0
5,304299;0
5,326522;0
5,326522;0
5,348768;0
5,348768;0
5,371003;-0,01275252
5,371003;0
5,395141;5,993992E-05
5,395141;0
5,415534;3,46607E-05
5,415534;0
5,438179;2,392009E-05
5,4488;1,979902E-05
5,460834;-3,495202E-05
5,471516;2,146751E-05
5,483026;5,651683E-05
5,494245;2,417609E-05
5,505514;7,969215E-05
5,517008;1,63503E-05
5,528231;8,340076E-05
5,528231;0
5,550805;3,840834E-05
5,562271;5,986258E-05
5,5741;1,259267E-05
5,586261;2,182014E-05
5,596761;5,335361E-06
5,608361;-3,618941E-05
5,619888;-0,0001008873
5,619888;0
5,63131;-2,152562E-05
5,642845;-1,913175E-05
5,654463;-1,867369E-05
5,665841;-0,0001324341
5,677396;-2,611592E-05
5,689032;-1,675516E-05
5,705074;-2,625197E-05
5,7118;-1,795605E-05
5,723491;4,329741E-05
5,735065;1,997247E-05
5,746499;5,855635E-05
5,757999;1,915023E-05
5,769518;4,526585E-05
5,780709;2,395004E-05
5,793794;1,894459E-05
5,803439;1,364797E-05
5,814842;1,168817E-05
5,825696;1,205668E-05
5,837242;8,959025E-06
5,849069;2,435409E-05
5,863883;1,103431E-05
5,870174;-3,30738E-05
5,881314;2,333879E-05
5,892402;1,949176E-05
5,903488;2,714403E-05
5,91463;1,916461E-05
5,925831;1,64213E-05
5,93723;1,718372E-05
5,947966;1,86082E-05
5,959022;1,416892E-05
5,970131;1,693539E-05
5,981206;1,798213E-05
5,993342;-1,803644E-05
6,003495;-1,813762E-05
6,01978;-1,976095E-05
6,02563;-2,137594E-05
6,036885;-2,544485E-05
6,048024;-3,007166E-05
6,059005;-3,092721E-05
6,070058;-5,345486E-05
6,081127;-4,103124E-05
6,092344;-5,420655E-05
6,10347;-6,174743E-05
6,114719;-6,162182E-05
6,125817;-6,955132E-05
6,137053;-6,735116E-05
6,147896;-7,810802E-05
6,159087;-7,031962E-05
6,174563;-7,31039E-05
6,181059;-6,775692E-05
6,192263;-6,076932E-05
6,204418;-5,856067E-05
6,214436;-5,201608E-05
6,225811;-8,693025E-05
6,236632;-4,589498E-05
6,247745;-4,444406E-05
6,258966;-4,401952E-05
6,269966;-8,270249E-05
6,281055;-4,420891E-05
6,29218;-4,060537E-05
6,30329;-3,84514E-05
6,314465;-4,778653E-05
6,329497;-6,003797E-05
6,336732;-5,200893E-05
6,347733;7,147133E-05
6,358858;-6,371945E-05
6,370429;5,119115E-05
6,380954;4,184931E-05
6,392132;3,806144E-05
6,403273;3,57458E-05
6,415613;-1,543879E-05
6,425433;-1,349419E-05
6,436556;-1,405716E-05
6,447667;5,274564E-05
6,45879;-2,545893E-05
6,469956;-4,332125E-05
6,486072;-7,717728E-05
6,49199;-5,747706E-05
6,503214;-5,877256E-05
6,514324;-9,645909E-05
6,525468;-6,320804E-05
6,536611;-4,592508E-05
6,547613;-4,187942E-05
6,558876;-4,244745E-05
6,569839;-4,892856E-05
6,581001;-4,531383E-05
6,592367;-5,565137E-05
6,60332;-5,113542E-05
6,6142;-5,96106E-05
6,627055;-6,329477E-05
6,641149;-5,648345E-05
6,64744;-5,97629E-05
6,658673;-5,405903E-05
6,669888;-5,708605E-05
6,680976;-5,518049E-05
6,692131;-4,576892E-05
6,703115;4,367262E-05
6,714302;4,612088E-05
6,725291;3,924668E-05
6,736385;2,973914E-05
6,747419;3,130138E-05
6,758629;3,872574E-05
6,769771;4,607618E-05
6,780905;5,105704E-05
6,796871;3,848672E-05
6,802965;4,29672E-05
6,814275;3,150821E-05
6,826616;3,804475E-05
6,836552;2,625555E-05
6,847445;3,524214E-05
6,858531;-3,794819E-05
6,86968;-3,880024E-05
6,880723;-4,711181E-05
6,89191;-5,717814E-05
6,902932;-6,634981E-05
6,914001;-7,263541E-05
6,925373;-6,496548E-05
6,936445;-7,520348E-05
6,952539;7,1266E-05
6,958468;6,719708E-05
6,969647;6,68487E-05
6,980761;5,342543E-05
6,991919;6,65757E-05
7,002952;6,6351E-05
7,014353;6,674945E-05
7,026277;-4,388839E-05
7,036394;6,529689E-05
7,047444;3,672808E-05
7,058467;6,480455E-05
7,069724;6,018787E-05
7,080711;6,661445E-05
7,091923;6,927222E-05
7,107012;6,844402E-05
7,114095;6,994963E-05
7,12549;7,001191E-05
7,136304;-2,523124E-05
7,147511;7,914096E-05
7,158631;7,975608E-05
7,169644;7,16801E-05
7,180755;7,139221E-05
7,191816;8,403197E-05
7,202986;9,073361E-05
7,214043;8,568138E-05
7,225423;9,237304E-05
7,23842;-8,294895E-05
7,24741;4,966065E-05
7,26279;6,231815E-05
7,26964;8,700565E-05
7,280631;6,867901E-05
7,291897;8,135006E-05
7,303091;7,373527E-05
7,314034;8,180126E-05
7,325114;7,553384E-05
7,336202;7,678196E-05
7,34732;7,142633E-05
7,358526;2,968773E-05
7,369505;5,920917E-05
7,380651;4,197225E-05
7,391726;5,843617E-05
7,402947;6,171174E-05
7,418591;6,372303E-05
7,424892;7,263467E-05
7,436297;6,589763E-05
7,448298;8,650221E-05
7,45827;6,452375E-05
7,46941;6,306015E-05
7,480689;-0,0001134885
7,491777;7,160045E-05
7,502785;-7,300988E-05
7,513803;-8,258104E-05
7,525007;-7,999159E-05
7,536101;-9,871952E-05
7,547162;-0,000183039
7,558499;-0,0001047544
7,573808;-0,0001879966
7,580312;-0,0001769973
7,59165;-0,0001352596
7,602817;-0,0001971756
7,61376;-0,0001653281
7,625018;-0,0001830965
7,636076;0,0001973099
7,647225;0,0001887925
7,659353;0,0002007542
7,669473;0,0001969619
7,680602;0,0001883408
7,691549;0,0003508097
7,702747;0,0001847717
7,713811;0,0002082901
7,729787;0,0002046847
7,73617;0,0002050702
7,747052;0,0001950452
7,758181;0,0001881354
7,769258;0,0001849711
7,780287;0,0001723656
7,791597;0,000160358
7,802555;0,0001429797
7,813692;0,0001258276
7,824855;0,0001337528
7,836344;0,0001013397
7,847142;0,0001007044
7,858287;9,764448E-05
7,870691;7,848531E-05
7,885529;0,0001256587
7,891425;7,911056E-05
7,90276;7,010982E-05
7,913897;6,63051E-05
7,924908;4,827201E-05
7,936581;-3,107026E-05
7,947224;-2,883732E-05
7,958975;-5,202249E-05
7,958975;0
7,980621;-3,035054E-05
7,99155;-1,966253E-05
8,002749;1,627013E-05
8,013809;1,526311E-05
8,024923;1,207799E-05
8,041062;2,434939E-05
8,046956;1,513839E-05
8,058295;-4,122645E-05
8,070505;8,476287E-05
8,080823;5,079955E-05
8,091747;2,64132E-05
8,102877;2,49289E-05
8,1139;2,238125E-05
8,125205;2,5675E-05
8,136585;1,588106E-05
8,147413;2,977654E-05
8,158778;2,688497E-05
8,169824;1,804367E-05
8,18111;1,402855E-05
8,196633;1,497492E-05
8,203246;1,021311E-05
8,214374;1,108885E-05
8,225485;1,06208E-05
8,236662;-1,152709E-05
8,247705;-8,876622E-06
8,258804;-1,263738E-05
8,270789;-1,301646E-05
8,280883;-1,242891E-05
8,291848;-1,956597E-05
8,303041;-1,480937E-05
8,314144;-1,499221E-05
8,325284;-1,059845E-05
8,336634;-1,47593E-05
8,352009;1,511559E-05
8,358603;1,484126E-05
8,369887;1,175776E-05
8,380875;1,155108E-05
8,392057;1,49557E-05
8,403316;1,711443E-05
8,414158;1,779288E-05
8,425432;1,771495E-05
8,436503;1,600102E-05
8,447774;1,967534E-05
8,458543;1,813859E-05
8,469681;2,252236E-05
8,482965;2,087608E-05
8,491908;2,218515E-05
8,507469;2,214909E-05
8,513897;1,517341E-05
8,525077;1,544893E-05
8,53597;9,95338E-06
8,547022;7,329434E-06
8,558225;1,710251E-05
8,569519;-1,851156E-05
8,580461;1,322657E-05
8,591578;1,501218E-05
8,602796;1,28673E-05
8,614026;1,249269E-05
8,625072;1,089156E-05
8,636338;1,387909E-05
8,648023;-1,951262E-05
8,663881;1,502872E-05
8,669614;1,369119E-05
8,680849;1,05013E-05
8,692928;7,473081E-06
8,70308;1,562238E-05
8,713977;1,86041E-05
8,725076;1,327395E-05
8,736327;-1,8612E-05
8,747341;-1,698434E-05
8,758545;-2,144843E-05
8,769656;-2,320349E-05
8,780803;-2,747893E-05
8,791678;-3,268927E-05
8,803282;-3,340289E-05
8,818311;-3,240407E-05
8,824971;-3,952026E-05
8,836419;-4,453078E-05
8,847358;-4,821792E-05
8,858438;-5,432501E-05
8,869486;-5,959213E-05
8,88051;-6,343678E-05
8,891744;-6,329015E-05
8,904106;-8,057162E-05
8,913917;-7,588431E-05
8,925567;-9,392411E-05
8,936378;-0,0001000522
8,947308;-0,0001040159
8,958496;-0,0001105464
8,97398;-0,0001048061
8,980543;-0,0001154283
8,991664;-0,0001109324
9,002666;-0,0001140846
9,013462;-0,0001133321
9,024656;-0,000109457
9,035817;-0,0001085908
9,046885;-0,000106819
9,057982;-9,917568E-05
9,069256;-0,0001007959
9,080235;-9,471326E-05
9,09163;-9,02133E-05
9,102712;-9,536339E-05
9,115122;-8,435315E-05
9,129663;-8,834217E-05
9,136091;-8,17382E-05
9,147301;-7,559572E-05
9,158316;-7,473767E-05
9,169892;-6,988138E-05
9,18069;-7,110115E-05
9,191875;-6,706081E-05
9,203013;-6,915406E-05
9,213869;-6,324336E-05
9,224906;-6,50794E-05
9,23618;-6,16204E-05
9,247094;-5,640566E-05
9,258324;-5,58459E-05
9,269333;-5,318955E-05
9,284459;-5,45147E-05
9,291265;-5,318873E-05
9,302473;-4,846275E-05
9,313528;-4,719555E-05
9,325779;-4,622519E-05
9,335815;-4,012748E-05
9,346795;-4,40979E-05
9,358154;-4,432902E-05
9,369428;-4,205644E-05
9,380488;-4,24844E-05
9,391371;-4,08715E-05
9,402675;-3,963783E-05
9,413826;-4,10077E-05
9,424995;-3,916994E-05
9,440326;-3,954575E-05
9,446812;-3,621861E-05
9,457889;-3,664434E-05
9,469052;-3,642276E-05
9,480208;-3,649667E-05
9,491411;-3,930166E-05
9,502426;-3,47887E-05
9,513685;-3,615111E-05
9,525943;3,377825E-05
9,536123;4,051715E-05
9,547137;-3,868744E-05
9,558257;-3,649533E-05
9,569334;-3,687978E-05
9,580583;-3,422156E-05
9,595969;-3,348961E-05
9,602672;-3,090098E-05
9,613785;-3,390491E-05
9,624897;-3,353104E-05
9,635967;3,823653E-05
9,647168;-3,158942E-05
9,658359;-2,965748E-05
9,669345;-3,165782E-05
9,680428;-3,004268E-05
9,691552;-3,079817E-05
9,702874;-2,834603E-05
9,713644;-2,475202E-05
9,724604;-2,593338E-05
9,737057;-2,269447E-05
9,751008;-2,441227E-05
9,757753;-2,544254E-05
9,768758;-2,402455E-05
9,779973;8,240938E-06
9,791063;1,212239E-05
9,802073;1,345187E-05
9,813355;1,784504E-05
9,824502;6,541014E-06
9,835721;6,512105E-06
9,846848;8,172393E-06
9,857945;5,553365E-06
9,869075;1,298264E-05
9,880181;1,061648E-05
9,891411;-1,925364E-05
9,907073;3,049612E-05
9,913436;2,029851E-05
9,92456;2,691969E-05
9,935802;2,053723E-05
9,947996;3,401369E-05
9,957868;2,89458E-05
9,968792;3,014967E-05
9,979877;2,82675E-05
9,990982;4,277617E-05
10,00216;5,609334E-05
10,0133;6,866499E-05
10,02449;6,867677E-05
10,03564;9,047017E-05
10,04689;9,072781E-05
10,06227;-0,0001058576
10,06906;-0,0001124445
10,08027;0,0001059492
10,09148;0,0001166715
10,10251;0,0001133101
10,11377;0,0001047893
10,12481;0,0001049368
10,13579;0,0001037087
10,14807;0,0001101904
10,15797;0,0001143477
10,16895;0,0001080143
10,18009;0,000105442
10,19123;0,0001015744
10,20242;0,0001002947
10,21813;9,163827E-05
10,22452;9,053267E-05
10,23557;7,687867E-05
10,24676;6,950304E-05
10,258;7,329464E-05
10,26898;6,985243E-05
10,27989;7,105252E-05
10,29099;7,654434E-05
10,30205;8,710089E-05
10,31313;9,116859E-05
10,32423;8,33599E-05
10,33528;9,595113E-05
10,34641;6,250385E-05
10,35887;8,330161E-05
10,37358;8,383513E-05
10,3795;8,147553E-05
10,39079;8,83235E-05
10,40193;-9,145651E-05
10,41303;-8,49628E-05
10,42414;-0,0001331275
10,43531;-8,124778E-05
10,44671;7,970132E-05
10,4579;6,936988E-05
10,46878;6,858446E-05
10,48009;-4,179858E-05
10,49164;-4,501615E-05
10,50222;3,864758E-05
10,51344;-4,004177E-05
10,52948;-3,473399E-05
10,53575;-2,864655E-05
10,54705;-3,511056E-05
10,55888;3,457327E-05
10,56919;2,799666E-05
10,58013;2,78662E-05
10,59121;2,758687E-05
10,60245;2,597287E-05
10,61322;-2,066255E-05
10,62445;-1,978841E-05
10,63545;1,307063E-05
10,64634;1,217201E-05
10,65739;1,222718E-05
10,66904;1,637194E-05
10,68459;-1,445733E-05
10,69066;1,568519E-05
10,70174;-1,716547E-05
10,71294;-1,808263E-05
10,7241;-1,665454E-05
10,73536;-1,527809E-05
10,74642;-1,099158E-05
10,75795;-1,463648E-05
10,76985;-1,763785E-05
10,77989;-1,509758E-05
10,79115;-1,604823E-05
10,80196;-1,561588E-05
10,81303;-1,598062E-05
10,8243;-1,583094E-05
10,83981;-1,583777E-05
10,84631;-1,616746E-05
10,85742;-1,301249E-05
10,86856;-9,596245E-06
10,87956;-1,156881E-05
10,89081;-5,439827E-06
10,90216;-5,638162E-06
10,91311;-1,116238E-05
10,92431;-6,403895E-06
10,9353;-8,802209E-06
10,94648;-1,098609E-05
10,95762;-9,453133E-06
10,96874;-9,691897E-06
10,98108;-7,366938E-06
10,99513;-8,854066E-06
11,00196;-6,006814E-06
11,01323;-5,800284E-06
11,02421;-5,337722E-06
11,03553;-5,653109E-06
11,04643;-6,989299E-06
11,05763;-6,989315E-06
11,06872;-6,327704E-06
11,07976;-6,200121E-06
11,09117;-5,621425E-06
11,10207;-4,806748E-06
11,11308;-4,667367E-06
11,12416;-4,25742E-06
11,13525;-6,41308E-06
11,15066;-3,603841E-06
11,15725;-2,995695E-06
11,16858;-4,873262E-06
11,17959;-4,609246E-06
11,19173;-4,842421E-06
11,2015;-3,809081E-06
11,21262;-3,107474E-06
11,22378;-2,339869E-06
11,23528;-2,818294E-06
11,24622;-5,204924E-06
11,25719;-2,341005E-06
11,26852;-3,634482E-06
11,27949;-3,177524E-06
11,29065;-2,617007E-06
11,30572;-2,164953E-06
11,31267;-3,477829E-06
11,32391;-1,590317E-06
11,33484;-4,742769E-06
11,34591;3,6145E-06
11,35725;2,459744E-06
11,36824;2,366444E-06
11,3792;3,675381E-06
11,39032;1,833271E-06
11,40262;2,960498E-06
11,41247;3,367946E-06
11,42372;2,229204E-06
11,43484;2,858317E-06
11,44607;4,148469E-06
11,46136;2,174554E-06
11,46831;3,938391E-06
11,47943;2,68958E-06
11,49084;4,271083E-06
11,50169;2,636328E-06
11,51289;4,520607E-06
11,52388;3,545186E-06
11,53494;2,957564E-06
11,54606;-2,572066E-06
11,55735;3,01885E-06
11,56834;3,345653E-06
11,57939;-1,878554E-06
11,59054;4,5143E-06
11,60284;-2,339741E-06
11,61741;-3,86788E-06
11,62382;-3,082049E-06
11,63475;-1,769974E-06
11,64601;2,713879E-06
11,65696;-9,138137E-07
11,66816;-1,524207E-06
11,6795;-2,543558E-06
11,69037;-5,330364E-06
11,70144;-2,249763E-06
11,7124;-1,591709E-06
11,72357;-4,072227E-06
11,73461;-3,70495E-06
11,74574;-3,45814E-06
11,75718;-4,704874E-06
11,77247;-5,181073E-06
11,77902;-3,742073E-06
11,79018;-4,217811E-06
11,80131;-6,512907E-06
11,81361;-4,270692E-06
11,82361;-3,66021E-06
11,835;-4,620385E-06
11,84595;-4,269937E-06
11,85715;-2,601715E-06
11,86984;-3,882395E-06
11,87935;-3,557168E-06
11,89035;-2,37627E-06
11,9015;1,295572E-06
11,9127;1,328252E-06
11,92804;-2,39619E-06
11,93466;2,87557E-06
11,94595;2,247663E-06
11,95729;1,353705E-06
11,96826;3,020884E-06
