time;velocity
2,79939;-1,180172E-06
2,810338;-1,380742E-06
2,821344;2,100468E-06
2,832495;-2,082586E-06
2,843998;9,675324E-07
2,855036;-2,21163E-06
2,866109;5,090237E-07
2,877144;-3,489554E-06
2,888243;-2,488643E-06
2,899529;-5,851537E-06
2,910475;-3,174245E-06
2,921811;4,158765E-06
2,933112;3,434271E-06
2,944082;2,725124E-06
2,955209;-3,084093E-06
2,966933;-3,770441E-06
2,978703;-4,437715E-06
2,988621;-3,988594E-06
2,999894;-3,499687E-06
3,010776;-2,688467E-06
3,021718;-2,483278E-06
3,032849;1,096278E-06
3,043717;2,173781E-06
3,054891;-1,807809E-06
3,065751;-1,353025E-06
3,076779;-2,784133E-06
3,087742;-2,480149E-06
3,098851;-1,582205E-06
3,110045;-2,619624E-06
3,121115;-1,668483E-06
3,132331;-3,770292E-06
3,143537;-4,079491E-06
3,154734;-3,522634E-06
3,165896;-2,336949E-06
3,177025;-4,107058E-06
3,188062;-2,920032E-06
3,199282;-4,285574E-06
3,210471;-2,946556E-06
3,221421;2,102107E-06
3,232943;-4,023761E-06
3,243855;-5,484671E-06
3,255179;-3,451854E-06
3,265953;-1,584738E-06
3,277147;2,491474E-06
3,288058;-2,334416E-06
3,299373;-1,423657E-06
3,310408;-3,583431E-06
3,32137;1,421273E-06
3,332531;1,793951E-06
3,343531;-2,531409E-06
3,354675;1,131147E-06
3,366005;-2,51174E-06
3,37698;2,614409E-06
3,388105;-2,237707E-06
3,399011;-1,657903E-06
3,410019;-2,31266E-06
3,421221;-1,693219E-06
3,432517;-2,156347E-06
3,44352;-1,845956E-06
3,454732;-1,206845E-06
3,465741;-3,79324E-06
3,476844;-1,084059E-06
3,487812;6,684661E-07
3,499048;-1,040697E-06
3,51045;-1,432747E-06
3,521357;3,004223E-06
3,532406;5,887449E-07
3,54366;4,398823E-07
3,554667;-1,223832E-06
3,565866;-4,476458E-06
3,576851;8,492172E-07
3,587918;-2,229363E-06
3,598883;-1,113713E-06
3,610053;-1,090914E-06
3,621236;-1,720935E-06
3,632102;1,162738E-06
3,643429;-9,10163E-07
3,654485;8,291006E-07
3,66583;1,360923E-06
3,676869;8,280575E-07
3,687739;-1,023561E-06
3,699027;2,272576E-06
3,710206;1,70514E-06
3,721306;-1,354814E-06
3,732356;-1,205057E-06
3,743551;-8,353591E-07
3,754819;2,489686E-06
3,765894;3,306121E-06
3,777194;3,751963E-06
3,788259;3,440976E-06
3,799123;5,470216E-06
3,810458;-1,47745E-06
3,821434;1,403242E-06
