time;distance;controller position;camera position
(0.43, 1.54, 4.56);(1.36, 3.31, 4.54)

3,66583;0,1529742;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,676869;0,153057;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,687739;0,1529547;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,699027;0,1531819;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,710206;0,1533524;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,721306;0,1532169;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,732356;0,1530964;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,743551;0,1530129;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,754819;0,1532619;(2.97, 1.03, 0.67)(3.16, 1.20, 0.39)
3,765894;0,1535925;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,777194;0,1539677;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,788259;0,1543118;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,799123;0,1548588;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,810458;0,1547111;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
3,821434;0,1548514;(2.97, 1.03, 0.68)(3.16, 1.20, 0.39)
