time;distance traveled;distance to prev position;controller position;camera position;distance to prev target;distance to current target
(1.31, 2.11, 4.64);(-0.67, 2.30, 4.77)

0,6317154;0,19547209234;0,001837665;(-0.1852735000, 1.3148300000);(-0.1010782000, 1.4640710000, -0.1066663000);1,698164;1,096017;;;-0,1852735;1,31483
0,6429215;0,19767084534;0,002198753;(-0.1873961000, 1.3154030000);(-0.1013284000, 1.4641010000, -0.1065467000);1,69977;1,094559;;;-0,1873961;1,315403
0,6539483;0,19915214834;0,001481303;(-0.1888334000, 1.3157620000);(-0.1013284000, 1.4641010000, -0.1065467000);1,700872;1,0936;;;-0,1888334;1,315762
0,665057;0,20054080234;0,001388654;(-0.1901919000, 1.3160500000);(-0.1016099000, 1.4641270000, -0.1063775000);1,701938;1,092741;;;-0,1901919;1,31605
0,6763251;0,20183913934;0,001298337;(-0.1914813000, 1.3162020000);(-0.1016099000, 1.4641270000, -0.1063775000);1,703006;1,092034;;;-0,1914813;1,316202
0,6873999;0,20328227434;0,001443135;(-0.1929202000, 1.3163120000);(-0.1019852000, 1.4641770000, -0.1061599000);1,704227;1,091301;;;-0,1929202;1,316312
0,6986679;0,20437693534;0,001094661;(-0.1940134000, 1.3162570000);(-0.1019852000, 1.4641770000, -0.1061599000);1,70522;1,09087;;;-0,1940134;1,316257
0,710091;0,20531435264;0,0009374173;(-0.1949405000, 1.3161180000);(-0.1022658000, 1.4642450000, -0.1059921000);1,706105;1,090587;;;-0,1949405;1,316118
0,7210419;0,20646330364;0,001148951;(-0.1960854000, 1.3162150000);(-0.1022658000, 1.4642450000, -0.1059921000);1,707072;1,089998;;;-0,1960854;1,316215
0,7321354;0,20758270564;0,001119402;(-0.1972033000, 1.3162720000);(-0.1025343000, 1.4644550000, -0.1059231000);1,708035;1,089458;;;-0,1972033;1,316272
0,7432945;0,20859340664;0,001010701;(-0.1982042000, 1.3164120000);(-0.1025343000, 1.4644550000, -0.1059231000);1,708855;1,088894;;;-0,1982042;1,316412
0,7546678;0,20946961924;0,0008762126;(-0.1990775000, 1.3163410000);(-0.1028014000, 1.4646500000, -0.1057625000);1,709661;1,088577;;;-0,1990775;1,316341
0,7656083;0,21026111894;0,0007914997;(-0.1998608000, 1.3162270000);(-0.1028014000, 1.4646500000, -0.1057625000);1,710407;1,088339;;;-0,1998608;1,316227
0,7770085;0,21073311494;0,000471996;(-0.2002998000, 1.3160540000);(-0.1030641000, 1.4648870000, -0.1056466000);1,710876;1,088304;;;-0,2002998;1,316054
0,7880375;0,21099997994;0,000266865;(-0.2005163000, 1.3158980000);(-0.1030641000, 1.4648870000, -0.1056466000);1,711141;1,08835;;;-0,2005163;1,315898
0,7992207;0,21142946444;0,0004294845;(-0.2008998000, 1.3157050000);(-0.1032383000, 1.4650880000, -0.1054911000);1,71157;1,088358;;;-0,2008998;1,315705
0,8102229;0,21172059814;0,0002911337;(-0.2010958000, 1.3154890000);(-0.1032383000, 1.4650880000, -0.1054911000);1,711844;1,088467;;;-0,2010958;1,315489
0,8212986;0,21206888074;0,0003482826;(-0.2014436000, 1.3155060000);(-0.1033970000, 1.4652360000, -0.1052647000);1,712144;1,088301;;;-0,2014436;1,315506
0,8323427;0,21268082944;0,0006119487;(-0.2019967000, 1.3157680000);(-0.1033970000, 1.4652360000, -0.1052647000);1,712512;1,087825;;;-0,2019967;1,315768
0,8433711;0,21334794644;0,000667117;(-0.2025970000, 1.3160590000);(-0.1035106000, 1.4653420000, -0.1051408000);1,712908;1,087303;;;-0,202597;1,316059
0,85441;0,21420779594;0,0008598495;(-0.2033746000, 1.3164260000);(-0.1035106000, 1.4653420000, -0.1051408000);1,713426;1,086635;;;-0,2033746;1,316426
0,8654457;0,21477984904;0,0005720531;(-0.2039321000, 1.3165540000);(-0.1035891000, 1.4653770000, -0.1050285000);1,71386;1,086279;;;-0,2039321;1,316554
0,8765177;0,21514297204;0,000363123;(-0.2042305000, 1.3167610000);(-0.1035891000, 1.4653770000, -0.1050285000);1,714028;1,085963;;;-0,2042305;1,316761
0,8875976;0,21483240904;0,000310563;(-0.2040046000, 1.3169740000);(-0.1035353000, 1.4654290000, -0.1049357000);1,71373;1,085868;;;-0,2040046;1,316974
0,8987216;0,21466517784;0,0001672312;(-0.2039287000, 1.3171230000);(-0.1035353000, 1.4654290000, -0.1049357000);1,713593;1,085767;;;-0,2039287;1,317123
0,9099079;0,21430790864;0,0003572692;(-0.2035865000, 1.3172250000);(-0.1035883000, 1.4654930000, -0.1048348000);1,713242;1,085823;;;-0,2035865;1,317225
0,9208112;0,21390278754;0,0004051211;(-0.2032779000, 1.3174880000);(-0.1035883000, 1.4654930000, -0.1048348000);1,712847;1,08572;;;-0,2032779;1,317488
0,9319521;0,21347329034;0,0004294972;(-0.2028857000, 1.3176630000);(-0.1035954000, 1.4655410000, -0.1047624000);1,712419;1,085732;;;-0,2028857;1,317663
0,9430662;0,21312528134;0,000348009;(-0.2027513000, 1.3179840000);(-0.1035954000, 1.4655410000, -0.1047624000);1,712151;1,085501;;;-0,2027513;1,317984
0,9541813;0,21275460964;0,0003706717;(-0.2027294000, 1.3183540000);(-0.1036572000, 1.4655700000, -0.1046651000);1,71196;1,085177;;;-0,2027294;1,318354
0,9652613;0,21219069404;0,0005639156;(-0.2026138000, 1.3189060000);(-0.1036572000, 1.4655700000, -0.1046651000);1,711601;1,08473;;;-0,2026138;1,318906
0,976373;0,21173727244;0,0004534216;(-0.2026269000, 1.3193590000);(-0.1038479000, 1.4655760000, -0.1046978000);1,711403;1,084316;;;-0,2026269;1,319359
0,9876;0,21128958024;0,0004476922;(-0.2026848000, 1.3198030000);(-0.1038479000, 1.4655760000, -0.1046978000);1,711249;1,083891;;;-0,2026848;1,319803
0,9985972;0,21073974994;0,0005498303;(-0.2026400000, 1.3203510000);(-0.1039291000, 1.4655990000, -0.1045872000);1,710955;1,083417;;;-0,20264;1,320351
1,009722;0,21020922144;0,0005305285;(-0.2026116000, 1.3208810000);(-0.1039291000, 1.4655990000, -0.1045872000);1,710685;1,082952;;;-0,2026116;1,320881
1,02112;0,20970793324;0,0005012882;(-0.2023937000, 1.3213320000);(-0.1041717000, 1.4655090000, -0.1045612000);1,710283;1,08264;;;-0,2023937;1,321332
1,032073;0,20916341984;0,0005445134;(-0.2021077000, 1.3217960000);(-0.1041717000, 1.4655090000, -0.1045612000);1,709815;1,082348;;;-0,2021077;1,321796
1,04334;0,20891545664;0,0002479632;(-0.2019851000, 1.3220110000);(-0.1042116000, 1.4656660000, -0.1045270000);1,709607;1,082207;;;-0,2019851;1,322011
1,054004;0,20866642244;0,0002490342;(-0.2019833000, 1.3222600000);(-0.1042116000, 1.4656660000, -0.1045270000);1,70949;1,081984;;;-0,2019833;1,32226
1,065094;0,20837308614;0,0002933363;(-0.2019764000, 1.3225540000);(-0.1043108000, 1.4656400000, -0.1042628000);1,709349;1,081723;;;-0,2019764;1,322554
1,076392;0,20861535944;0,0002422733;(-0.2021320000, 1.3227390000);(-0.1043108000, 1.4656400000, -0.1042628000);1,709401;1,081488;;;-0,202132;1,322739
1,087493;0,20899143584;0,0003760764;(-0.2023338000, 1.3230570000);(-0.1045284000, 1.4656760000, -0.1040995000);1,709433;1,081114;;;-0,2023338;1,323057
1,09847;0,20918346574;0,0001920299;(-0.2024282000, 1.3232240000);(-0.1045284000, 1.4656760000, -0.1040995000);1,70944;1,080923;;;-0,2024282;1,323224
1,109493;0,20936540214;0,0001819364;(-0.2026033000, 1.3232730000);(-0.1047181000, 1.4656540000, -0.1039380000);1,709573;1,080802;;;-0,2026033;1,323273
1,120882;0,20954578604;0,0001803839;(-0.2027632000, 1.3233570000);(-0.1047181000, 1.4656540000, -0.1039380000);1,709676;1,080657;;;-0,2027632;1,323357
