time;acceleration
1,887992;3,272593E-08
1,898986;-3,415495E-08
1,910043;1,551807E-08
1,92117;-9,921195E-09
1,932162;4,768367E-11
1,943296;7,724761E-09
1,954434;-4,667042E-09
1,965669;-3,673881E-08
1,976801;6,504357E-09
1,98807;2,246052E-08
1,999204;3,403425E-09
2,010347;-3,430247E-09
2,021327;5,276501E-09
2,032509;-1,965464E-09
2,043391;-2,386123E-08
2,054685;1,843423E-08
2,065417;1,054406E-08
2,076446;1,579523E-09
2,087543;1,840294E-09
2,09871;-1,074374E-08
2,109729;-2,229959E-08
2,120814;2,543777E-08
2,131822;-1,828223E-08
2,142986;-1,645982E-08
2,154156;3,029257E-08
2,165228;-2,404004E-08
2,176534;2,588331E-09
2,188058;2,17706E-09
2,198795;-3,939866E-09
2,20998;2,597868E-08
2,221171;-2,321601E-09
2,232247;1,54972E-09
2,243372;1,183153E-09
2,254466;-3,084689E-08
2,26545;1,099706E-08
2,276371;-3,34084E-09
2,287416;-1,111628E-09
2,298623;4,115701E-08
2,30955;-7,358192E-09
2,320756;4,838407E-09
2,331964;-3,877283E-09
2,343248;-9,891392E-09
2,354393;-7,19875E-09
2,365472;-2,014786E-08
2,376678;2,875179E-08
2,387928;-9,050964E-09
2,398989;-1,123846E-08
2,410305;2,310872E-08
2,421225;7,912513E-10
2,432311;-4,726648E-09
2,443483;2,866983E-09
2,454596;2,840162E-09
2,465662;-4,867762E-08
2,476801;4,245192E-08
2,488128;-1,773089E-08
2,499683;2,021939E-08
2,510146;-2,972782E-08
2,521229;3,460795E-08
2,532058;9,208907E-10
2,543046;-2,995282E-08
2,554172;2,850592E-09
2,565259;4,14446E-08
2,57619;-2,756119E-08
2,587372;5,351006E-09
2,598532;5,356968E-09
2,60985;-4,093349E-09
2,620999;-6,556547E-11
2,632128;-3,025085E-08
2,643136;3,648251E-08
2,654318;-4,273504E-08
2,665417;3,909916E-08
2,676559;-2,458841E-08
2,687684;2,218038E-08
2,698942;-4,067123E-08
2,709908;2,941638E-08
2,721114;-1,62825E-08
2,732316;9,272993E-09
2,743738;-3,665686E-09
2,754452;-7,145107E-09
2,765428;-1,141876E-08
2,776582;3,848076E-08
2,787537;5,111099E-09
2,798655;-2,610684E-09
2,809577;-2,326071E-09
2,820936;-3,981143E-08
2,831987;7,830561E-09
2,842786;4,110038E-08
2,854018;-3,944933E-08
2,865038;4,538298E-08
2,876403;-3,215671E-09
2,887373;-7,133185E-09
2,898561;1,006573E-08
2,909662;-9,982289E-09
2,920809;3,364683E-09
2,932101;-1,333952E-08
2,943056;3,031343E-08
2,954096;-1,773089E-08
2,965327;-6,009639E-09
2,976282;-3,330409E-09
2,987408;-2,677739E-09
2,998375;-3,175884E-08
3,00937;3,619343E-08
3,020628;-3,198385E-08
3,031653;1,489222E-08
3,042688;1,311898E-08
3,053933;9,515881E-09
3,065003;3,905595E-09
3,076222;-7,756054E-09
3,08743;-4,392863E-09
3,098648;-2,268106E-08
3,109766;3,392696E-08
3,120827;-5,462765E-09
3,131994;-2,474189E-08
3,143159;3,085583E-08
3,154229;2,625584E-09
3,165532;8,296968E-09
3,176457;-1,227856E-08
3,187654;5,683303E-09
3,198505;-1,625717E-09
3,209783;-9,527802E-09
3,220501;-3,858209E-08
3,23189;7,45952E-09
3,24293;2,977699E-08
3,254351;1,150966E-08
3,265182;1,459718E-08
3,276269;-3,277511E-08
