time;acceleration
2,473266;2,795767E-08
2,484364;1,991249E-09
2,495684;-1,511222E-08
2,506836;3,048513E-08
2,518273;-4,410217E-08
2,518273;8,86724E-09
2,551962;8,111875E-08
2,562941;-9,635961E-08
2,573788;5,281838E-08
2,584833;-5,094571E-08
2,596147;-1,413405E-09
2,607187;3,827798E-08
2,618185;-2,351794E-08
2,62971;2,250069E-08
2,640602;-6,23769E-09
2,65153;3,721367E-08
2,662596;-1,31873E-08
2,673752;-5,421353E-08
2,673752;3,479557E-08
2,707015;3,510408E-08
2,718013;-1,351929E-07
2,729347;1,046301E-07
2,740463;-8,423308E-09
2,751287;2,460114E-08
2,762333;2,934157E-08
2,773269;-1,056691E-07
2,784432;6,045834E-08
2,79564;-1,589056E-08
2,806674;-3,983192E-08
2,817959;4,357751E-08
2,829136;1,227354E-09
2,829136;1,094425E-08
2,862799;-3,509922E-09
2,873714;-1,288962E-09
2,884865;-1,844897E-08
2,896379;8,033213E-09
2,907036;1,834257E-08
2,918545;-3,256157E-08
2,929146;2,802841E-08
2,940043;2,075373E-09
2,951048;5,846598E-09
2,961848;9,873713E-10
2,972867;-6,537259E-08
2,984085;3,732247E-08
2,984085;1,864285E-08
3,017303;1,740879E-08
3,028531;-7,23611E-08
3,039783;4,507092E-08
3,050792;2,078113E-08
3,061802;-2,829896E-08
3,072932;2,363102E-09
3,084344;1,950212E-08
3,095373;-1,852166E-08
3,106677;4,137301E-09
3,117664;1,319267E-08
3,128767;-2,336573E-08
3,140022;1,700003E-08
3,140022;3,664734E-09
3,173438;3,726764E-08
3,184491;-1,057767E-07
3,195818;7,430034E-08
3,207078;-1,986124E-08
3,217833;1,446611E-08
3,228888;-1,197266E-08
3,240083;-1,820328E-10
3,251497;-2,987686E-09
3,262649;-9,217505E-09
3,273638;1,415875E-08
3,285009;2,15735E-08
3,296136;-3,182783E-08
3,296136;2,049013E-09
3,328709;7,356908E-09
3,339761;-2,569499E-09
3,350883;1,028868E-08
3,361941;-4,874613E-10
3,372893;3,539607E-09
3,38369;-2,49772E-08
3,394869;1,720767E-08
3,406337;-1,293814E-08
3,417769;1,541562E-08
3,428681;-3,815417E-09
3,439855;-2,451068E-09
3,450754;2,538497E-09
3,450754;2,413731E-09
3,483771;4,035843E-08
3,494295;-7,858795E-08
3,505139;4,29756E-08
3,516633;-1,552276E-09
3,527755;-1,030406E-08
3,538174;8,202828E-09
3,54939;1,298912E-08
3,560626;-6,074391E-08
3,571913;4,114539E-08
3,582889;2,003034E-09
3,594023;1,764309E-08
3,605425;-1,872267E-08
3,605425;3,943623E-08
3,639284;-3,102127E-08
3,650929;-5,866637E-08
3,661587;7,563104E-08
3,673386;-3,473442E-08
3,683815;4,700182E-09
3,695025;-1,10346E-08
3,706041;2,760169E-08
3,717246;-2,513795E-09
3,728215;-1,220348E-08
3,739516;3,577372E-09
3,7512;-4,014801E-09
3,762645;3,495388E-09
3,762645;7,187258E-09
3,794858;1,433729E-08
3,806026;-4,739225E-08
3,817156;3,57928E-08
3,828173;-1,805545E-08
3,839056;4,049381E-08
3,85036;-4,294809E-08
3,861387;2,966865E-09
3,872728;2,61956E-08
3,884081;-4,62614E-08
3,895365;6,410181E-08
3,906497;-5,926579E-08
3,917705;2,39778E-08
3,917705;-7,193028E-09
3,951203;4,123146E-08
3,962274;-6,669115E-08
3,973465;4,441345E-08
3,984713;-1,116146E-08
3,995906;-7,721432E-09
4,00693;1,988391E-08
4,017964;-2,487186E-08
4,028873;9,232875E-09
4,039793;2,198772E-08
4,050894;-2,576236E-08
4,062003;5,197272E-09
4,073447;9,531758E-09
4,073447;-2,860438E-08
4,106384;5,195605E-08
4,117351;-4,38172E-08
4,128481;1,695613E-08
4,139318;-3,377556E-10
4,150388;-2,379558E-08
4,161489;1,815653E-08
4,172808;2,716107E-08
4,184212;-4,124135E-08
4,195226;-5,118657E-09
4,206406;3,373318E-08
4,217388;-2,665996E-08
4,228904;3,405146E-08
4,228904;-2,265762E-08
4,261882;2,215777E-08
4,273284;-4,037508E-08
4,28431;3,006312E-08
4,295421;-2,067395E-08
4,306604;-2,412667E-09
4,317388;1,608807E-08
4,32849;1,044996E-08
4,339885;-2,835505E-08
4,350818;2,47968E-08
4,362258;-5,722711E-09
4,373233;3,718915E-09
4,384393;-1,592761E-08
4,384393;1,289272E-08
4,416937;-2,477191E-09
4,428;-2,111291E-08
4,439235;4,150748E-08
4,450376;-2,168137E-08
4,461639;-2,182681E-08
4,472867;3,558094E-08
4,483844;-3,459166E-08
4,495209;2,517296E-08
4,506228;-1,343551E-09
4,517768;-3,7726E-09
4,52857;2,807561E-08
4,539965;-4,576707E-08
4,539965;1,601118E-08
4,573092;2,021141E-08
4,584223;-4,835019E-08
4,595403;7,267442E-08
4,606331;-5,794038E-08
4,617329;-1,517144E-08
4,628343;5,513387E-08
4,639485;-4,624383E-08
4,650761;5,524652E-08
4,661979;-5,992736E-08
