time;distance
1,193352;0,000258092
1,20456;0,000368416
1,215755;0,000485057
1,226626;0,000419674
1,237765;0,000296972
1,24882;0,000137545
1,260195;0,000427578
1,271036;0,000192966
1,271036;0,000314728
1,30418;0,000183805
1,31526;0,0001548
1,326127;0,0001203
1,337207;0,00037646
1,348394;0,000268549
1,359526;0,000571555
1,3705;0,000429241
1,381718;0,000575516
1,393181;0,000699796
1,404469;0,000535362
1,415731;0,001036965
1,426694;0,000470657
1,426694;0,000298393
1,45986;0,000713119
1,471083;0,000722655
1,482037;0,000657727
1,493128;0,000245829
1,504716;0,000297004
1,515141;0,000702923
1,526192;0,000262062
1,537382;0,000427312
1,548286;0,000285766
1,559577;0,000194771
1,570444;0,0001749
1,581977;0,000245249
1,581977;0,000241167
1,615221;0,000715454
1,626465;0,000378841
1,637088;0,000712973
1,648366;0,000122366
1,659687;0,000189338
1,670688;0,000321866
1,682012;0,000247119
1,693232;0,000259361
1,704209;0,000218505
1,715457;0,000231243
1,726611;0,000632347
1,737638;0,000407527
1,737638;0,000170493
1,770814;0,000100259
1,781531;0,000174783
1,792609;0,000436032
1,803523;0,00012736
1,81486;0,000113342
1,8259;0,000363264
1,836946;0,000318159
1,848326;0,000224029
1,859148;6,94E-05
1,870183;0,00014014
1,881219;0,000435521
1,892375;0,000390498
1,892375;0,000305932
1,926159;0,000410737
1,934261;0,000434169
1,945472;0,00016247
1,956153;0,00017625
1,967037;0,000222981
1,977603;0,000257786
1,988538;0,000622952
1,999566;0,000319843
2,021665;0,000272517
2,032761;0,000304527
2,032761;0,000217433
2,06267;0,000270463
2,076927;0,000200084
2,088216;0,000499589
2,088216;0,000596169
2,110765;0,000426365
2,122218;0,000159805
2,133432;0,000374098
2,144579;0,000221789
2,15611;0,000195209
2,166981;0,000388538
2,178486;0,000242428
2,189602;0,000166498
2,200608;0,000144841
2,219369;0,000166857
2,223197;0,000240833
2,234257;0,000397834
2,245044;0,000131162
2,256322;0,00031018
2,267447;0,00010593
2,278915;9,26E-05
2,289555;0,00014351
2,30083;0,000405563
2,312174;0,000254932
2,323588;0,000426847
2,335195;0,000299093
2,346188;0,00010932
2,357597;0,000301031
2,37602;0,000191234
2,379608;0,000152702
2,391194;0,000252908
2,402415;0,000209733
2,413505;0,000445619
2,424955;0,000313981
2,436703;0,000363458
2,447885;0,000213219
2,45867;0,000231745
2,470085;0,000129013
2,481395;0,000392479
2,492981;0,000345574
2,504149;0,000131095
2,515049;0,0001804
2,515049;2,53E-05
2,54813;0,000440235
2,558289;0,000421926
2,569118;0,000256885
2,580247;0,000246847
2,591277;0,000181024
2,60235;0,000205121
2,613266;0,000589838
2,624417;0,000158854
2,635696;9,60E-05
2,646768;0,000289415
2,657836;0,000241688
2,669356;0,000260631
2,688114;0,000319465
2,691409;0,000277848
2,703003;0,00035039
2,71416;0,000270022
2,725126;0,000172807
2,736296;0,000213213
2,747399;0,00023294
2,758453;0,000116058
2,769785;0,000463549
2,780621;6,84E-05
2,792372;0,000279124
2,803021;0,000152943
2,814267;0,000220677
2,825325;0,000118918
2,825325;6,25E-05
2,858406;0,000352849
2,868577;9,23E-05
2,879448;0,000258796
2,890619;0,00019561
2,901789;0,000215853
2,913028;0,000314631
2,924232;0,000236666
2,935243;0,000245048
2,946255;0,000117756
2,957535;0,000339176
2,968395;0,000396448
2,979814;0,000131748
2,979814;0,000263443
3,013499;0,000696399
3,024365;0,000131292
3,03575;0,000180515
3,04682;0,000195965
3,057889;0,000237116
3,069062;0,000310938
3,080308;0,000172717
3,091614;0,000214445
3,102465;6,03E-05
3,113451;0,000209488
3,124503;0,000104773
3,136195;0,000270271
3,154854;0,000140101
3,15764;0,00027862
3,168685;0,00031028
3,179652;0,000125491
3,190614;0,000135806
3,201757;0,000140222
3,212875;0,000263547
3,224006;0,000100454
3,235322;0,000113094
3,246635;0,000347677
3,258245;0,000139409
3,269107;0,000225605
3,280398;0,000189605
3,291393;0,000432316
3,310209;5,62E-05
3,313856;0,000268613
3,325063;0,000214249
3,336469;0,000322352
3,347403;0,000240271
3,358636;0,000193832
3,369872;0,000122459
3,380826;0,000106999
