time;velocity
3,148601;-3,625703E-07
3,159383;-2,739835E-09
3,170591;-4,206852E-06
3,181659;5,695658E-07
3,192599;-2,654416E-07
3,20376;4,6949E-07
3,214906;-7,722275E-07
3,226047;2,876638E-07
3,237113;1,134405E-07
3,248192;-4,326415E-08
3,259331;2,284043E-06
3,270688;-1,770439E-06
3,270688;-2,071535E-07
3,303797;3,580058E-06
3,314838;-1,884129E-06
3,326153;-1,81455E-06
3,337171;-4,392375E-07
3,348557;2,328179E-06
3,359813;1,043963E-06
3,371466;-3,515096E-06
3,382174;3,133827E-06
3,393264;-1,763536E-06
3,404432;2,107534E-06
3,415813;-1,918822E-06
3,426596;-9,234047E-07
3,426596;3,644754E-07
3,459819;6,267203E-07
3,470852;-1,912408E-06
3,482584;1,360946E-06
3,492932;-1,798625E-07
3,503987;1,813323E-07
3,515146;-3,368437E-07
3,526487;-2,588575E-07
3,537691;-1,562804E-07
3,548973;-3,61652E-07
3,560068;4,408263E-07
3,571315;-1,351422E-07
3,582431;1,26855E-06
3,582431;-7,244055E-07
