time;acceleration
2,260557;2,540951E-08
2,271263;-3,444439E-08
2,282299;4,561563E-08
2,293292;-3,057648E-08
2,304331;3,183418E-08
2,315328;-3,900968E-08
2,326493;2,264157E-08
2,337687;-1,697389E-08
2,337687;2,3039E-09
2,370844;5,256499E-08
2,382116;-9,636342E-08
2,39302;3,719666E-08
2,40419;3,133666E-08
2,415572;-2,224849E-08
2,426852;4,918862E-09
2,437915;-3,01493E-09
2,44918;3,688669E-09
2,460265;3,028905E-08
2,470881;-7,387151E-08
2,482012;5,130589E-08
2,493088;-2,319727E-08
2,493088;2,560489E-08
2,526237;-2,924998E-09
2,537508;-9,998704E-09
2,549077;1,941955E-08
2,559999;-2,481029E-08
2,571133;-1,076473E-08
2,582249;5,370713E-08
2,593261;-4,40587E-08
2,604347;-1,876061E-08
2,615867;2,488351E-08
2,626601;9,402644E-09
2,637729;-5,100353E-09
2,649078;-1,496265E-08
2,649078;4,900292E-08
2,682043;-6,47843E-08
2,692905;1,177059E-08
2,704228;5,359776E-08
2,715251;-7,329791E-08
2,726695;3,857683E-08
2,737559;1,570472E-08
2,748853;-4,999954E-08
2,75997;6,390807E-08
2,770953;-6,016761E-08
2,781987;4,335056E-08
2,793201;-3,611747E-08
2,804763;2,746456E-08
2,804763;1,701983E-09
2,83822;4,471853E-08
2,849387;-1,06083E-07
2,860597;6,618306E-08
2,87151;-2,39397E-08
2,882622;2,330037E-08
2,89347;-4,226697E-08
2,904632;4,215543E-08
2,915718;-1,295575E-08
2,926791;5,882093E-09
2,937818;-6,626243E-09
2,949047;1,191635E-08
2,960115;-1,839657E-08
2,960115;2,301042E-09
2,993517;1,648942E-08
3,004785;-1,682502E-08
3,016064;9,586325E-09
3,026738;4,558213E-09
3,037734;-2,630456E-08
3,048691;1,310397E-08
3,059941;3,739968E-08
3,071009;-5,724898E-08
3,082237;1,574313E-08
3,093149;1,720736E-08
3,10419;-2,592114E-08
3,115945;2,436749E-08
3,115945;3,215012E-08
3,148601;-4,266508E-08
3,159383;3,598305E-09
3,170591;-4,204113E-08
3,181659;4,776418E-08
3,192599;-8,350074E-09
3,20376;7,349317E-09
3,214906;-1,241717E-08
3,226047;1,059891E-08
3,237113;-1,742233E-09
3,248192;-1,567046E-09
3,259331;2,327307E-08
3,270688;-4,054482E-08
3,270688;1,563285E-08
3,303797;3,787211E-08
3,314838;-5,464187E-08
3,326153;6,957941E-10
3,337171;1,375312E-08
3,348557;2,767417E-08
3,359813;-1,284216E-08
3,371466;-4,559059E-08
3,382174;6,648923E-08
3,393264;-4,897362E-08
3,404432;3,87107E-08
3,415813;-4,026356E-08
3,426596;9,954174E-09
3,426596;1,28788E-08
3,459819;2,622449E-09
3,470852;-2,539128E-08
3,482584;3,273354E-08
3,492932;-1,540809E-08
3,503987;3,611948E-09
3,515146;-5,181759E-09
3,526487;7,798618E-10
3,537691;1,02577E-09
3,548973;-2,053715E-09
3,560068;8,024784E-09
3,571315;-5,759685E-09
3,582431;1,403692E-08
3,582431;-1,992956E-08
